spkid,full_name,pdes,orbit_id,pha,min_orbit_intersection_dist,epoch,eccentricity,semi_major_axis,perihelion_dist,inclination,mean_anomaly,time_of_perihelion_passage,abs_magnitude
54470719,2024_RO12,2024 RO12,JPL 7,0,23.9,2461000.5,0.428,1.616,0.924,11.7,179.63,2460626.1,21.75
54470720,2024_RP12,2024 RP12,JPL 3,0,8.72,2461000.5,0.3704,1.59,1.001,2.37,200.48,2461325.03,24.2
54470721,2024_RQ12,2024 RQ12,JPL 6,0,55.3,2461000.5,0.5742,2.265,0.964,22.61,143.65,2460503.74,21.45
54470722,2024_RT12,2024 RT12,JPL 4,0,9.15,2461000.5,0.5774,2.439,1.031,2.55,112.43,2460565.97,25.97
54470723,2024_RU12,2024 RU12,JPL 2,0,5.2,2460563.5,0.4578,1.29,0.7,15.25,41.15,2460502.33,24.6
54470724,2024_RV12,2024 RV12,JPL 4,0,3.22,2461000.5,0.4181,1.588,0.924,13.53,234.38,2461255.5,26.06
54470725,2024_RW12,2024 RW12,JPL 11,0,6.18,2461000.5,0.5004,1.539,0.769,11.97,252.62,2461208.45,22.9
54470726,2024_RX12,2024 RX12,JPL 1,0,13.4,2460561.5,0.7611,1.973,0.471,8.21,337.54,2460624.64,23.03
54470727,2024_RY12,2024 RY12,JPL 4,0,158.0,2461000.5,0.5488,2.605,1.175,19.65,83.11,2460645.99,21.58
54470728,2024_RZ12,2024 RZ12,JPL 3,0,187.0,2461000.5,0.2451,1.654,1.249,33.3,135.21,2460708.57,21.12
54470730,2024_RA13,2024 RA13,JPL 3,0,27.1,2460564.5,0.321,1.554,1.055,19.59,347.73,2460588.61,24.36
54470731,2024_RB13,2024 RB13,JPL 2,0,0.204,2460564.5,0.6201,2.562,0.973,2.43,354.08,2460589.12,28.2
54470732,2024_RC13,2024 RC13,JPL 3,0,0.574,2461000.5,0.3163,1.397,0.955,2.23,283.98,2461127.81,28.45
54470733,2024_RD13,2024 RD13,JPL 2,0,10.5,2460564.5,0.6384,2.226,0.805,14.16,13.81,2460517.98,26.57
54470734,2024_RF13,2024 RF13,JPL 12,0,31.5,2461000.5,0.622,2.833,1.071,2.32,81.14,2460607.91,21.96
54470736,2024_RH13,2024 RH13,JPL 2,0,16.6,2460565.5,0.554,2.351,1.049,4.43,359.49,2460567.35,27.43
54470735,2024_RJ13,2024 RJ13,JPL 3,0,2.34,2460565.5,0.5413,1.831,0.84,2.39,340.58,2460614.31,26.22
54470737,2024_RK13,2024 RK13,JPL 5,0,0.395,2461000.5,0.3261,1.454,0.98,0.99,228.87,2461233.84,28.35
54470738,2024_RO13,2024 RO13,JPL 1,0,68.6,2460561.5,0.4862,2.267,1.165,4.93,5.97,2460540.82,24.68
54470739,2024_RP13,2024 RP13,JPL 11,0,79.4,2461000.5,0.6106,3.059,1.191,4.47,76.11,2460587.38,20.91
54471037,2024_RU13,2024 RU13,JPL 6,0,11.7,2461000.5,0.4013,1.453,0.87,9.46,275.09,2461151.37,23.33
54471038,2024_RV13,2024 RV13,JPL 3,0,37.4,2461000.5,0.4545,1.993,1.087,3.59,161.78,2460538.51,24.54
54471040,2024_RW13,2024 RW13,JPL 2,0,0.908,2460565.5,0.5676,1.073,0.464,27.1,52.95,2460505.76,27.1
54471039,2024_RX13,2024 RX13,JPL 1,0,0.205,2461000.5,0.1811,1.177,0.964,2.75,7.57,2460990.7,31.06
54471041,2024_RY13,2024 RY13,JPL 2,0,2.06,2461000.5,0.1635,1.204,1.007,1.67,340.14,2461027.11,29.55
54471042,2024_RZ13,2024 RZ13,JPL 4,0,14.7,2460565.5,0.5931,2.533,1.031,6.62,355.43,2460584.17,26.71
54471044,2024_RA14,2024 RA14,JPL 6,0,1.98,2461000.5,0.3701,1.198,0.754,7.53,14.04,2460981.83,24.96
54471045,2024_RH14,2024 RH14,JPL 2,0,3.38,2460563.5,0.4701,1.519,0.805,5.95,329.45,2460621.55,26.18
54471046,2024_RO14,2024 RO14,JPL 1,0,4.29,2460564.5,0.4114,1.654,0.973,13.29,14.9,2460532.36,24.21
54471048,2024_RP14,2024 RP14,JPL 12,1,13.2,2461000.5,0.5728,2.094,0.895,11.78,108.07,2460668.28,20.98
54471047,2024_RQ14,2024 RQ14,JPL 2,0,64.5,2461000.5,0.1265,1.33,1.162,12.06,264.65,2461148.91,25.12
54471049,2024_RR14,2024 RR14,JPL 6,1,3.71,2461000.5,0.3842,1.56,0.961,7.65,160.59,2460683.01,22.02
54471050,2024_RD15,2024 RD15,JPL 2,0,11.6,2460565.5,0.5851,2.472,1.026,2.41,354.12,2460588.68,26.74
54471051,2024_RE15,2024 RE15,JPL 2,0,45.2,2461000.5,0.4243,1.891,1.088,7.67,191.73,2461444.4,22.1
54471053,2024_RH15,2024 RH15,JPL 8,0,22.5,2461000.5,0.1965,1.332,1.07,4.07,295.74,2461100.68,23.89
54471052,2024_RJ15,2024 RJ15,JPL 10,0,27.7,2461000.5,0.6115,2.108,0.819,13.79,110.41,2460657.59,21.57
54471055,2024_RK15,2024 RK15,JPL 1,0,101.0,2460558.5,0.4492,2.272,1.252,4.86,358.39,2460564.09,24.44
54471054,2024_RL15,2024 RL15,JPL 2,0,128.0,2461000.5,0.2439,1.683,1.273,20.73,174.74,2460613.37,22.55
54471056,2024_RM15,2024 RM15,JPL 2,0,50.7,2461000.5,0.086,1.207,1.103,6.14,267.23,2461125.33,25.4
54471057,2024_RN15,2024 RN15,JPL 7,0,4.54,2461000.5,0.3814,1.542,0.954,1.39,198.07,2461314.95,25.38
54471058,2024_RO15,2024 RO15,JPL 4,0,19.2,2461000.5,0.3761,1.35,0.842,8.99,234.07,2461200.87,25.29
54471059,2024_RP15,2024 RP15,JPL 3,0,3.44,2461000.5,0.4056,0.8695,0.517,5.09,56.12,2460954.34,25.42
54471060,2024_RS15,2024 RS15,JPL 5,0,2.4,2461000.5,0.4076,1.551,0.919,1.35,188.99,2461335.54,24.14
54471061,2024_RT15,2024 RT15,JPL 9,0,67.1,2461000.5,0.2625,0.9368,0.691,13.4,296.38,2461059.03,22.64
54471062,2024_RU15,2024 RU15,JPL 2,0,34.4,2460558.5,0.2272,1.409,1.089,21.55,348.25,2460578.45,25.68
54471063,2024_RV15,2024 RV15,JPL 2,0,44.9,2460559.5,0.3575,1.185,0.761,21.44,79.3,2460455.73,22.73
54471065,2024_RW15,2024 RW15,JPL 2,0,2.54,2461000.5,0.4657,1.9,1.015,3.06,165.66,2460560.29,27.71
54471064,2024_RX15,2024 RX15,JPL 22,0,101.0,2461000.5,0.5264,2.639,1.25,1.26,84.2,2460634.35,21.01
54471066,2024_RY15,2024 RY15,JPL 9,0,1.86,2461000.5,0.5783,1.946,0.82,3.57,139.56,2460616.25,25.59
54471069,2024_RZ15,2024 RZ15,JPL 1,0,73.3,2461000.5,0.4763,2.282,1.195,3.37,137.78,2460518.54,23.39
54471067,2024_RA16,2024 RA16,JPL 1,0,3.48,2461000.5,0.0372,1.04,1.002,0.9,139.06,2460850.76,28.81
54471068,2024_RB16,2024 RB16,JPL 3,0,17.9,2460564.5,0.3602,1.624,1.039,10.63,351.17,2460583.05,25.96
54471070,2024_RC16,2024 RC16,JPL 1,0,1.21,2461000.5,0.6236,1.857,0.699,7.89,189.35,2461438.55,27.8
54471071,2024_RD16,2024 RD16,JPL 1,0,6.2,2460565.5,0.5311,1.687,0.791,14.59,45.04,2460465.42,22.1
54471072,2024_RE16,2024 RE16,JPL 1,0,0.132,2460562.5,0.7304,2.161,0.583,3.96,14.81,2460514.76,27.2
54471073,2024_RF16,2024 RF16,JPL 1,0,32.4,2460561.5,0.5127,2.246,1.094,5.56,10.93,2460524.18,24.79
54471074,2024_RG16,2024 RG16,JPL 1,0,51.4,2460560.5,0.0968,1.26,1.138,27.31,7.76,2460549.36,24.29
54471075,2024_RH16,2024 RH16,JPL 1,0,1.4,2460562.5,0.4004,1.312,0.786,3.44,46.67,2460491.38,25.81
54471076,2024_RJ16,2024 RJ16,JPL 5,0,15.1,2461000.5,0.5323,2.211,1.034,2.48,120.94,2460597.22,25.95
54471077,2024_RK16,2024 RK16,JPL 3,0,39.2,2460562.5,0.6399,3.076,1.108,43.75,2.92,2460546.51,20.95
54471078,2024_RL16,2024 RL16,JPL 1,0,8.04,2461000.5,0.2583,0.8364,0.62,4.62,27.57,2460979.1,26.01
54471079,2024_RM16,2024 RM16,JPL 2,0,6.32,2461000.5,0.2228,1.303,1.013,20.8,276.31,2461126.78,26.16
54471080,2024_RN16,2024 RN16,JPL 3,0,2.31,2460563.5,0.8402,2.028,0.324,5.48,343.93,2460610.6,25.13
54471081,2024_RR16,2024 RR16,JPL 3,0,9.5,2460565.5,0.4945,1.955,0.989,4.57,349.13,2460595.65,26.64
54471082,2024_RS16,2024 RS16,JPL 2,0,0.664,2460565.5,0.4335,1.503,0.851,4.49,25.65,2460517.57,29.21
54471083,2024_RU16,2024 RU16,JPL 3,0,89.5,2461000.5,0.4978,2.312,1.161,12.73,134.5,2460520.82,22.02
54471084,2024_RU17,2024 RU17,JPL 16,0,77.6,2461000.5,0.5864,2.802,1.159,5.85,81.87,2460610.86,21.0
54471378,2024_RY19,2024 RY19,JPL 7,0,7.67,2461000.5,0.1118,1.101,0.978,2.42,86.43,2460899.16,25.74
54471379,2024_RV21,2024 RV21,JPL 9,0,59.1,2461000.5,0.3256,1.708,1.152,43.91,192.22,2461380.4,21.09
54471380,2024_RW21,2024 RW21,JPL 1,0,89.8,2460564.5,0.1862,1.5,1.221,16.81,343.88,2460594.56,24.38
54471381,2024_RY21,2024 RY21,JPL 4,0,20.4,2461000.5,0.0966,1.152,1.041,7.7,309.91,2461063.36,26.64
54471382,2024_RZ21,2024 RZ21,JPL 4,0,0.761,2460563.5,0.7228,2.749,0.762,0.51,348.61,2460616.18,25.03
54471384,2024_RB22,2024 RB22,JPL 31,0,4.68,2461000.5,0.0903,1.115,1.015,4.61,348.55,2461014.19,24.55
54471386,2024_RE22,2024 RE22,JPL 5,0,61.8,2461000.5,0.4821,2.244,1.162,28.87,128.07,2460563.72,21.06
54471387,2024_RG22,2024 RG22,JPL 9,0,65.9,2461000.5,0.6825,2.561,0.813,27.83,88.72,2460631.63,19.87
54471388,2024_RS25,2024 RS25,JPL 2,0,3.5,2460568.5,0.506,1.981,0.978,3.85,11.52,2460535.92,27.02
54471389,2024_RW25,2024 RW25,JPL 2,0,0.855,2460565.5,0.3548,1.313,0.847,1.7,316.26,2460632.28,25.62
54471949,2024_RJ29,2024 RJ29,JPL 4,0,8.63,2461000.5,0.4005,1.711,1.026,14.82,194.52,2461376.4,25.87
54471950,2024_RO30,2024 RO30,JPL 1,0,65.6,2460566.5,0.4478,2.124,1.173,7.05,8.45,2460539.95,24.34
54471952,2024_RP30,2024 RP30,JPL 5,0,44.1,2461000.5,0.6766,2.388,0.772,39.28,92.62,2460653.71,21.68
54471951,2024_RV30,2024 RV30,JPL 5,0,1.4,2461000.5,0.2143,1.279,1.005,1.74,313.73,2461068.42,27.36
54471953,2024_RX30,2024 RX30,JPL 2,0,106.0,2460566.5,0.4855,2.46,1.266,22.13,355.63,2460583.6,23.47
54471954,2024_RC31,2024 RC31,JPL 2,0,2.55,2460566.5,0.4047,1.624,0.967,4.47,17.56,2460529.6,26.85
54471955,2024_RD32,2024 RD32,JPL 5,0,46.7,2460568.5,0.2586,1.517,1.125,35.17,356.67,2460574.81,24.06
54471956,2024_RF32,2024 RF32,JPL 1,0,13.0,2460566.5,0.3745,1.349,0.843,4.8,39.33,2460504.01,25.07
54471957,2024_RG32,2024 RG32,JPL 4,0,42.6,2460568.5,0.2009,1.394,1.114,29.07,3.59,2460562.51,24.48
54471958,2024_RH32,2024 RH32,JPL 4,0,0.702,2461000.5,0.5846,2.032,0.844,6.69,160.79,2460527.84,27.43
54471959,2024_RJ32,2024 RJ32,JPL 19,0,7.5,2461000.5,0.2711,1.394,1.016,9.72,251.55,2461181.65,25.05
54471961,2024_RP33,2024 RP33,JPL 3,0,46.3,2460567.5,0.6179,2.401,0.918,11.14,12.68,2460519.64,23.63
54471960,2024_RJ34,2024 RJ34,JPL 2,0,20.8,2460567.5,0.1486,1.226,1.044,6.57,345.49,2460587.47,25.56
54473959,2024_RC42,2024 RC42,JPL 3,0,0.0185,2461000.5,0.3294,0.8233,0.552,1.2,94.43,2460928.93,32.38
54473960,2024_RD42,2024 RD42,JPL 2,0,31.0,2461000.5,0.3915,1.736,1.056,5.87,178.26,2460586.76,25.02
54474811,2024_RG43,2024 RG43,JPL 12,0,82.7,2461000.5,0.5065,2.428,1.198,6.11,113.32,2460565.56,22.25
54475901,2024_RN43,2024 RN43,JPL 4,0,2.42,2460571.5,0.6156,2.642,1.015,6.25,3.77,2460555.06,25.27
54476945,2024_RO43,2024 RO43,JPL 8,0,19.3,2461000.5,0.2007,1.024,0.819,12.67,305.14,2461058.19,24.76
54478637,2024_RT43,2024 RT43,JPL 3,0,23.5,2461000.5,0.5827,2.284,0.953,5.04,109.47,2460617.06,24.69
54478639,2024_RW43,2024 RW43,JPL 3,0,101.0,2461000.5,0.6663,1.913,0.638,25.09,120.72,2460676.52,20.69
54480238,2024_RH45,2024 RH45,JPL 7,0,4.82,2461000.5,0.3074,0.8996,0.623,3.14,23.73,2460979.95,24.95
54481733,2024_RM46,2024 RM46,JPL 10,0,44.0,2461000.5,0.3193,1.63,1.109,6.24,192.73,2461353.58,25.05
54482412,2024_RX47,2024 RX47,JPL 4,0,16.0,2461000.5,0.2048,1.209,0.961,8.16,8.83,2460988.59,24.17
54482434,2024_RV50,2024 RV50,JPL 11,1,9.63,2461000.5,0.5727,1.643,0.702,11.79,164.45,2460649.2,21.0
54485959,2024_RP74,2024 RP74,JPL 1,0,27.0,2460564.5,0.4824,2.091,1.082,2.11,9.21,2460536.27,25.93
54487075,2024_RZ87,2024 RZ87,JPL 1,0,85.0,2461000.5,0.4355,2.156,1.217,6.55,157.86,2460493.59,21.24
54490300,2024_RB121,2024 RB121,JPL 4,0,115.0,2461000.5,0.3986,2.16,1.299,8.73,155.14,2460500.94,20.14
54500033,2024_RP190,2024 RP190,JPL 4,0,99.7,2461000.5,0.4472,2.251,1.244,7.66,107.37,2460632.5,21.7
54477582,2024_SA,2024 SA,JPL 19,0,17.6,2461000.5,0.6095,2.69,1.051,11.16,95.63,2460572.37,22.88
54478638,2024_SB,2024 SB,JPL 10,0,41.5,2461000.5,0.6563,3.009,1.034,7.03,71.38,2460622.49,23.02
54479449,2024_SC,2024 SC,JPL 6,0,2.96,2460576.5,0.3608,1.554,0.993,30.84,358.39,2460579.65,22.92
54479448,2024_SD,2024 SD,JPL 1,0,0.831,2461000.5,0.6503,2.632,0.92,10.74,104.54,2460547.53,28.45
54480234,2024_SE,2024 SE,JPL 9,0,7.05,2461000.5,0.2544,1.06,0.79,15.82,312.42,2461053.17,24.46
54480236,2024_SF,2024 SF,JPL 5,0,11.9,2460577.5,0.499,1.56,0.782,36.86,332.97,2460630.96,24.04
54480235,2024_SG,2024 SG,JPL 2,0,2.22,2461000.5,0.2995,1.146,0.803,5.51,288.82,2461089.1,27.25
54480237,2024_SH,2024 SH,JPL 5,0,15.2,2461000.5,0.106,1.147,1.025,22.25,311.64,2461060.78,24.73
54480239,2024_SJ,2024 SJ,JPL 9,0,26.5,2461000.5,0.2628,1.43,1.054,8.78,251.78,2461188.35,25.56
54480949,2024_SK,2024 SK,JPL 5,0,5.26,2461000.5,0.0939,1.088,0.986,7.67,322.06,2461044.19,27.85
54480950,2024_SM,2024 SM,JPL 10,0,6.71,2461000.5,0.5097,2.055,1.007,0.77,133.42,2460601.74,25.48
54480951,2024_SN,2024 SN,JPL 3,0,9.82,2461000.5,0.469,1.923,1.021,5.49,151.98,2460589.43,27.42
54480952,2024_SO,2024 SO,JPL 4,0,39.9,2460581.5,0.18,1.339,1.098,23.63,8.08,2460568.79,24.64
54480953,2024_SP,2024 SP,JPL 1,0,4.75,2461000.5,0.2468,1.349,1.016,9.85,265.6,2461150.49,28.81
54480955,2024_SQ,2024 SQ,JPL 6,0,0.232,2461000.5,0.4903,1.518,0.774,0.17,194.68,2461314.19,25.85
54480956,2024_SR,2024 SR,JPL 4,0,3.06,2460577.5,0.5481,1.355,0.612,9.31,323.51,2460635.87,25.41
54480954,2024_SS,2024 SS,JPL 8,0,4.1,2461000.5,0.228,1.225,0.946,11.2,270.0,2461124.33,25.84
54480957,2024_ST,2024 ST,JPL 3,0,0.21,2461000.5,0.4997,1.759,0.88,0.53,195.02,2461391.0,29.68
54480958,2024_SV,2024 SV,JPL 2,0,12.0,2460577.5,0.4157,1.739,1.016,1.3,348.42,2460604.46,25.87
54480960,2024_SW,2024 SW,JPL 3,0,0.42,2461000.5,0.6183,2.544,0.971,0.77,107.48,2460558.09,27.76
54480961,2024_SX,2024 SX,JPL 4,0,38.0,2461000.5,0.4443,0.6861,0.381,10.81,166.68,2460904.39,21.37
54481732,2024_SY,2024 SY,JPL 1,0,5.48,2461000.5,0.2446,1.332,1.006,9.51,259.27,2461157.65,27.89
54481734,2024_SZ,2024 SZ,JPL 10,0,1.14,2460584.5,0.7205,2.398,0.67,0.67,13.9,2460532.14,24.46
54481735,2024_SA1,2024 SA1,JPL 17,0,0.842,2461000.5,0.6385,2.457,0.888,5.3,117.19,2460542.69,23.1
54481736,2024_SB1,2024 SB1,JPL 2,0,8.18,2460578.5,0.59,2.475,1.015,1.58,355.79,2460595.15,27.12
54481737,2024_SC1,2024 SC1,JPL 3,0,1.9,2460577.5,0.5993,2.387,0.957,1.05,352.72,2460604.75,27.52
54481738,2024_SD1,2024 SD1,JPL 1,0,3.7,2461000.5,0.3538,0.8995,0.581,8.44,33.12,2460971.83,28.64
54481739,2024_SF1,2024 SF1,JPL 3,0,23.5,2461000.5,0.2933,1.324,0.936,8.25,312.69,2461073.67,24.55
54481740,2024_SG1,2024 SG1,JPL 2,0,2.32,2460577.5,0.5958,1.943,0.785,16.61,342.74,2460624.91,27.63
54481741,2024_SH1,2024 SH1,JPL 7,0,1.89,2461000.5,0.1354,1.091,0.943,1.26,302.1,2461067.41,26.84
54481742,2024_SJ1,2024 SJ1,JPL 1,0,11.7,2461000.5,0.3329,0.9524,0.635,12.88,356.03,2461004.25,26.71
54481743,2024_SK1,2024 SK1,JPL 6,0,67.5,2461000.5,0.3894,1.932,1.179,1.73,159.87,2460565.04,24.13
54481744,2024_SL1,2024 SL1,JPL 4,0,0.531,2461000.5,0.4293,1.69,0.964,2.83,202.22,2461352.23,28.97
54481745,2024_SM1,2024 SM1,JPL 3,0,9.0,2461000.5,0.6131,2.646,1.024,0.79,94.57,2460587.55,28.0
54481747,2024_SN1,2024 SN1,JPL 6,0,2.0,2461000.5,0.6581,2.367,0.809,2.24,124.99,2460538.7,27.42
54481746,2024_SO1,2024 SO1,JPL 3,0,1.34,2460579.5,0.5367,1.965,0.911,5.29,12.83,2460543.64,28.88
54481748,2024_SP1,2024 SP1,JPL 2,0,23.7,2460579.5,0.5033,2.136,1.061,2.04,358.77,2460583.41,26.41
54481749,2024_SQ1,2024 SQ1,JPL 8,0,39.1,2460581.5,0.2541,1.45,1.082,22.53,345.85,2460606.58,24.08
54481750,2024_SR1,2024 SR1,JPL 8,0,2.36,2461000.5,0.2737,0.844,0.613,2.83,39.85,2460969.15,27.32
54481751,2024_SS1,2024 SS1,JPL 2,0,0.612,2461000.5,0.6095,2.218,0.866,0.2,114.86,2460615.47,28.41
54481752,2024_ST1,2024 ST1,JPL 2,0,3.78,2460578.5,0.6833,2.513,0.796,8.82,349.2,2460622.18,27.6
54481754,2024_SU1,2024 SU1,JPL 5,0,4.92,2460579.5,0.4386,1.047,0.588,23.21,296.26,2460648.76,26.63
54481755,2024_SV1,2024 SV1,JPL 3,0,7.86,2461000.5,0.1621,1.218,1.02,11.19,300.8,2461081.2,25.71
54481753,2024_SW1,2024 SW1,JPL 2,0,10.1,2460582.5,0.6224,2.394,0.904,7.21,13.17,2460533.0,25.06
54482413,2024_SX1,2024 SX1,JPL 2,0,9.69,2460579.5,0.3,1.451,1.016,3.71,346.8,2460602.92,26.69
54482414,2024_SY1,2024 SY1,JPL 1,0,24.1,2460577.5,0.333,1.303,0.869,22.87,316.34,2460643.42,26.01
54482415,2024_SZ1,2024 SZ1,JPL 6,0,8.32,2460581.5,0.6694,1.568,0.518,5.88,330.92,2460639.44,25.03
54482416,2024_SA2,2024 SA2,JPL 2,0,5.75,2460578.5,0.5896,2.399,0.985,2.35,351.05,2460612.25,25.47
54482417,2024_SB2,2024 SB2,JPL 1,0,26.2,2460578.5,0.3035,1.463,1.019,19.62,20.6,2460541.53,25.48
54482418,2024_SC2,2024 SC2,JPL 3,0,7.27,2460582.5,0.3183,1.479,1.008,8.66,13.68,2460557.52,26.68
54482419,2024_SD2,2024 SD2,JPL 9,0,8.98,2461000.5,0.4329,1.763,1.0,1.59,162.24,2460615.14,25.7
54482420,2024_SE2,2024 SE2,JPL 5,0,5.06,2461000.5,0.5657,2.312,1.004,7.52,113.57,2460595.56,27.04
54482421,2024_SF2,2024 SF2,JPL 14,0,7.42,2461000.5,0.4102,1.698,1.002,2.14,195.65,2461369.6,24.36
54482424,2024_SG2,2024 SG2,JPL 15,0,93.5,2461000.5,0.5379,2.682,1.239,3.58,92.68,2460587.44,22.58
54482423,2024_SH2,2024 SH2,JPL 1,0,3.49,2460578.5,0.3622,1.405,0.896,9.36,27.44,2460532.12,27.18
54482422,2024_SJ2,2024 SJ2,JPL 3,0,24.6,2460580.5,0.0433,1.105,1.057,14.28,325.31,2460621.36,26.42
54482425,2024_SK2,2024 SK2,JPL 4,0,5.73,2461000.5,0.3677,1.535,0.97,1.67,241.59,2461228.88,25.19
54482427,2024_SL2,2024 SL2,JPL 7,0,11.5,2461000.5,0.2595,1.388,1.028,18.34,258.77,2461168.47,24.93
54482426,2024_SM2,2024 SM2,JPL 2,0,44.6,2460581.5,0.2036,1.356,1.08,20.15,31.95,2460530.3,23.95
54482428,2024_SN2,2024 SN2,JPL 4,0,44.8,2460579.5,0.3014,1.568,1.096,29.14,14.76,2460550.09,24.23
54482429,2024_SO2,2024 SO2,JPL 4,0,2.09,2461000.5,0.1053,0.9644,0.863,4.34,191.85,2461162.07,27.9
54482430,2024_SP2,2024 SP2,JPL 2,0,2.61,2461000.5,0.1344,0.9309,0.806,2.47,228.49,2461120.34,28.99
54482431,2024_SQ2,2024 SQ2,JPL 10,0,50.4,2460600.5,0.5563,2.534,1.124,4.0,359.32,2460603.29,24.63
54482432,2024_SR2,2024 SR2,JPL 3,0,60.3,2460579.5,0.1343,1.215,1.052,24.21,68.14,2460486.86,24.34
54482433,2024_SS2,2024 SS2,JPL 1,0,1.41,2461000.5,0.2619,1.128,0.833,2.83,40.4,2460951.4,28.98
54483132,2024_ST2,2024 ST2,JPL 16,0,34.8,2461000.5,0.4605,2.012,1.085,1.22,136.84,2460604.27,25.15
54483133,2024_SU2,2024 SU2,JPL 5,0,17.6,2460579.5,0.15,1.17,0.995,29.7,39.91,2460528.23,24.05
54483134,2024_SV2,2024 SV2,JPL 4,0,0.0998,2461000.5,0.4202,1.531,0.888,10.66,196.62,2461314.56,28.69
54483135,2024_SX2,2024 SX2,JPL 6,0,1.56,2461000.5,0.633,2.423,0.889,3.26,120.04,2460541.23,23.79
54483136,2024_SY2,2024 SY2,JPL 1,0,19.5,2460578.5,0.296,1.493,1.051,14.72,0.6,2460577.39,25.98
54483137,2024_SZ2,2024 SZ2,JPL 1,0,12.3,2461000.5,0.2264,1.331,1.03,25.87,262.54,2461152.4,25.86
54483138,2024_SA3,2024 SA3,JPL 16,0,37.9,2461000.5,0.4078,1.022,0.605,14.45,310.44,2461052.46,22.29
54483139,2024_SB3,2024 SB3,JPL 2,0,1.1,2460580.5,0.6413,2.116,0.759,0.27,15.2,2460533.05,25.59
54483140,2024_SC3,2024 SC3,JPL 2,0,1.61,2461000.5,0.3283,1.364,0.916,1.25,232.57,2461206.45,26.46
54483141,2024_SD3,2024 SD3,JPL 5,0,1.73,2460580.5,0.6998,2.331,0.7,6.99,346.06,2460630.83,26.04
54483142,2024_SE3,2024 SE3,JPL 7,0,0.582,2461000.5,0.6025,2.411,0.958,5.17,116.78,2460556.98,26.29
54483143,2024_SF3,2024 SF3,JPL 1,0,18.0,2460578.5,0.5362,2.246,1.042,2.41,5.75,2460558.86,25.77
54483145,2024_SG3,2024 SG3,JPL 6,0,108.0,2461000.5,0.2668,1.656,1.214,25.07,239.26,2461261.47,21.67
54483144,2024_SH3,2024 SH3,JPL 7,0,18.0,2460581.5,0.5928,2.565,1.045,7.43,356.86,2460594.61,25.68
54483146,2024_SJ3,2024 SJ3,JPL 8,0,11.6,2461000.5,0.3509,0.9807,0.637,5.51,165.48,2460837.45,23.18
54483147,2024_SK3,2024 SK3,JPL 1,0,54.0,2460580.5,0.4402,1.019,0.571,29.69,84.98,2460491.75,24.08
54483148,2024_SL3,2024 SL3,JPL 2,0,1.97,2460580.5,0.5128,1.626,0.792,1.9,334.13,2460634.92,26.35
54483149,2024_SM3,2024 SM3,JPL 1,0,10.6,2461000.5,0.1564,0.8932,0.753,25.58,302.96,2461049.35,25.69
54483150,2024_SN3,2024 SN3,JPL 1,0,3.13,2461000.5,0.1095,0.9149,0.815,18.53,286.08,2461066.13,26.91
54483151,2024_SO3,2024 SO3,JPL 18,0,47.4,2461000.5,0.3494,1.457,0.948,18.92,178.04,2460682.77,21.99
54483152,2024_SP3,2024 SP3,JPL 15,0,111.0,2461000.5,0.4617,2.367,1.274,6.89,104.59,2460613.97,21.78
54483852,2024_SQ3,2024 SQ3,JPL 4,0,40.1,2460581.5,0.1334,1.222,1.059,8.89,312.52,2460646.57,25.41
54483854,2024_SR3,2024 SR3,JPL 7,0,22.3,2460582.5,0.2178,1.347,1.053,28.74,351.11,2460596.6,24.12
54483853,2024_SS3,2024 SS3,JPL 6,0,10.2,2461000.5,0.2784,0.9114,0.658,2.79,276.47,2461074.24,24.03
54483855,2024_SU3,2024 SU3,JPL 13,0,3.43,2461000.5,0.4343,1.648,0.932,5.88,175.53,2460623.85,26.1
54483856,2024_SV3,2024 SV3,JPL 6,0,0.322,2461000.5,0.4955,1.708,0.861,2.12,203.35,2461355.17,26.56
54483857,2024_SW3,2024 SW3,JPL 4,0,3.8,2461000.5,0.3621,1.542,0.984,13.05,227.69,2461257.67,27.01
54483858,2024_SZ3,2024 SZ3,JPL 3,0,73.5,2460580.5,0.4421,2.12,1.183,4.59,4.82,2460565.42,23.49
54483859,2024_SA4,2024 SA4,JPL 10,0,59.2,2461000.5,0.5088,1.825,0.897,46.02,109.24,2460727.15,20.06
54483860,2024_SD4,2024 SD4,JPL 6,0,10.8,2461000.5,0.5432,1.639,0.749,11.12,222.03,2461294.2,22.04
54483861,2024_SE4,2024 SE4,JPL 8,0,5.3,2461000.5,0.1565,1.192,1.005,1.02,287.74,2461095.85,27.68
54483862,2024_SF4,2024 SF4,JPL 1,0,55.1,2460581.5,0.2292,1.482,1.142,26.31,357.04,2460586.91,24.34
54483863,2024_SG4,2024 SG4,JPL 1,0,0.216,2460581.5,0.5227,1.973,0.942,2.93,10.15,2460552.96,27.42
54484277,2024_SM4,2024 SM4,JPL 7,0,10.8,2461000.5,0.3509,1.317,0.855,18.22,228.59,2461202.11,24.04
54484278,2024_SN4,2024 SN4,JPL 6,0,2.45,2460585.5,0.5473,1.55,0.702,7.23,28.33,2460530.06,26.53
54484279,2024_SO4,2024 SO4,JPL 4,0,1.05,2460582.5,0.5548,2.124,0.945,1.17,10.74,2460548.77,26.36
54484280,2024_SP4,2024 SP4,JPL 17,0,72.6,2461000.5,0.5885,2.696,1.11,9.45,76.75,2460655.75,22.06
